ID,Row,UID,Gen,Geno,F1Num,Scale,Photo,biomass,max_width,width_0,width_10,width_20,width_30,width_40,width_50,width_60,width_70,width_80,width_90,width_100,length,length_width_ratio,shoulder_top,shoulder_bottom,tip_angle_top,tip_angle_bottom,above_tipangle_top,above_tipangle_bottom,created,modified,type
3242,1233,1605-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,4273.2018,66.57,9.66,59.95,66.05,65.62,60.9,53.76,45.99,36.12,22.57,13.02,0.1,95.34,1.43,99.1478,100.0408,24.80019338,33.23171107,25.0488,27.8712,10/22/24 9:31,10/22/24 11:18,binary
3243,1234,1606-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,4056.3048,56.1179,10.84,49.89,54.51,55.8,52.68,48.18,43.78,39.27,35.3,25.43,0.75,94.9605,1.69,88.6178,73.7426,46.18526082,47.87196249,49.6683,18.168,10/22/24 9:31,10/22/24 11:18,binary
3244,1234,1607-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,2265.0171,48.4298,7.22,45.4,47.38,42.26,34.1,26.15,22.49,19.04,12.66,6.28,0.63,82.0064,1.69,43.4036,39.9681,19.39206851,18.57234851,21.1055,5.5581,10/22/24 9:31,10/22/24 11:18,binary
3245,1234,1608-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,3447.3219,61.0324,8.64,57.83,60.82,59.65,54.95,47.91,41.08,36.38,31.8,19.85,0.85,80.025,1.31,63.4594,46.9741,57.17145821,29.89890184,27.1757,1.0816,10/22/24 9:31,10/22/24 11:18,binary
3246,1234,1609-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1522.3871,42.63,8.5,33.18,39.9,42.21,42.1,39.38,33.7,26.36,17.32,11.55,0.32,51.03,1.2,59.8437,45.5443,40.66173321,39.36931724,12.348,6.0527,10/22/24 9:31,10/22/24 11:18,binary
3247,1234,1610-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,1958.2743,42.0903,12.21,39.73,41.98,39.84,35.34,29.56,23.67,18.85,15.74,12.32,0.11,71.1144,1.69,41.1444,21.3006,30.72469347,33.43986921,9.5663,29.8345,10/22/24 9:31,10/22/24 11:18,binary
3248,1234,1611-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,9482.4059,79.952,10.1,69.01,73.11,72.06,71.01,67.22,61.54,55.65,53.44,38.08,0.11,160.5352,2.01,162.608,104.9266,53.85041753,32.59258147,55.8775,95.0659,10/22/24 9:31,10/22/24 11:18,binary
3249,1234,1612-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,3042.007,53.025,9.55,46.52,51.87,52.39,49.35,44.31,38.85,32.02,23.31,13.96,0.21,81.585,1.54,82.3016,61.2218,45.45835646,22.75097634,0.8599,38.6536,10/22/24 9:31,10/22/24 11:18,binary
3250,1234,1613-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,1170.9874,37.2732,12.92,28.84,34.5,36.42,37.06,36.85,34.82,31.4,25.63,17.3,1.17,39.516,1.06,29.93,30.8425,65.08197748,49.46715906,16.8014,1.7337,10/22/24 9:31,10/22/24 11:18,binary
3251,1234,1614-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1174.7569,38.252,12.47,34.27,36.16,37.62,37.62,36.37,33.43,28.4,21.38,12.79,1.26,39.9288,1.04,17.8694,19.5828,57.01900245,46.37483478,1.2411,13.7617,10/22/24 9:31,10/22/24 11:18,binary
3252,1234,1615-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2058.1997,40.2432,10.69,35.63,38.15,38.88,40.14,39.3,35.11,25.15,17.5,11.42,0.31,69.2728,1.72,32.4549,38.3967,29.91920869,38.06161419,14.1462,7.5563,10/22/24 9:31,10/22/24 11:18,binary
3253,1234,1616-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,9124.3504,81.9801,12.04,72.45,80.2,81.25,78.94,75.7,68.79,61.56,50.67,33.71,0.42,143.439,1.75,187.7587,148.3829,47.50041056,37.65699188,101.6295,12.3762,10/22/24 9:31,10/22/24 11:18,binary
3254,1234,1617-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,1206.366,36.414,13.39,32.88,35.56,35.99,34.59,31.92,28.38,23.24,17.67,11.89,0.21,44.8749,1.23,34.3539,12.6977,18.94650469,55.3663226,0.0344,17.9168,10/22/24 9:31,10/22/24 11:18,binary
3255,1234,1618-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,2816.5341,55.854,9.1,43.12,52,55.64,54.68,49.65,41.73,32.31,22.68,14.87,0.86,73.616,1.32,146.8792,79.6736,48.19344927,26.14684124,5.152,34.9309,10/22/24 9:31,10/22/24 11:18,binary
3256,1234,1619-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,6393.8429,77.04,16.48,65.16,72.87,75.76,75.86,72.55,64.41,52.11,34.67,26.54,0.54,111.708,1.45,131.9039,106.9451,47.14552435,34.31880256,54.7377,45.8303,10/22/24 9:31,10/22/24 11:18,binary
3257,1234,1620-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,2529.5379,49.6336,9.65,44.49,49.42,48.88,46.1,41.27,35.38,30.23,21.76,11.04,0.21,73.3248,1.48,68.3075,45.5881,37.61936364,36.27661936,23.7536,0.046,10/22/24 9:31,10/22/24 11:18,binary
3258,1234,1621-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,2980.3579,52.002,12.84,41.09,48.36,51.57,51.15,46.87,40.98,34.99,30.39,24.82,1.18,76.398,1.47,87.1383,78.1394,41.82016988,54.01604895,39.064,38.3084,10/22/24 9:31,10/22/24 11:18,binary
3259,1234,1622-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,11076.589,77.2686,10.16,61.35,69.1,75.91,74.44,71.82,68.79,63.66,52.04,36.85,0.31,184.1673,2.38,304.0993,223.1005,32.93059878,42.77706544,130.4269,63.4595,10/22/24 9:31,10/22/24 11:18,binary
3260,1234,1623-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4143.7029,63.4482,11.2,55.49,61.88,62.92,59.99,53.82,45.86,38.32,29.32,15.39,0.1,92.8689,1.46,104.3043,92.1473,38.01438917,39.48659997,1.458,30.6281,10/22/24 9:31,10/22/24 11:18,binary
3261,1234,1624-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,1572.9613,40.4142,13.3,31.93,37.59,40.1,39.89,38.01,34.45,29.32,23.03,15.5,0.42,51.6171,1.28,46.2162,42.8398,46.06749968,47.42927332,2.1815,17.2434,10/22/24 9:31,10/22/24 11:18,binary
3262,1234,1625-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,4864.7144,61.525,13.27,50.18,58.21,61.2,60.45,57.46,53.39,48.36,40.87,30.71,0.21,100.794,1.64,132.3161,113.5054,54.66640248,36.07247041,41.0103,41.869,10/22/24 9:31,10/22/24 11:18,binary
3263,1234,1626-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,1729.7722,45.368,21.08,36.7,42.48,44.83,45.15,43.23,39.59,34.03,26.86,18.3,0.21,49.755,1.1,41.1248,37.7703,62.47477426,45.38452966,21.2264,1.0991,10/22/24 9:31,10/22/24 11:18,binary
3264,1234,1627-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1889.8504,42.84,6.83,34.34,39.38,41.89,42.52,41.68,39.69,35.7,27.72,12.91,0.32,57.645,1.35,56.4259,47.617,61.48875371,30.57922687,5.5897,1.8632,10/22/24 9:31,10/22/24 11:18,binary
3265,1234,1628-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2138.5297,45.4832,10.58,41.08,44.02,44.85,43.39,39.61,34.48,29.34,23.27,14.99,1.15,63.928,1.41,31.6531,44.1408,50.05022842,33.14699583,14.7832,17.1885,10/22/24 9:31,10/22/24 11:18,binary
3266,1234,1629-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,2728.1553,51.552,5.48,44.68,50.37,51.02,48.12,44.25,38.77,33.72,26.96,17.72,1.93,72.9246,1.41,78.3095,71.5963,37.28810759,45.26162275,29.6443,0.6806,10/22/24 9:31,10/22/24 11:18,binary
3267,1234,1630-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,7723.5159,80.0955,11.62,72.87,78.94,79.15,76.85,73.08,67.32,58.32,44.5,26.38,1.57,126.4776,1.58,119.8924,141.685,34.97209123,46.44655569,14.2617,58.5156,10/22/24 9:31,10/22/24 11:18,binary
3268,1234,1631-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4658.3182,70.3584,8.38,60.1,67.32,69.73,67.95,61.98,53.82,43.76,32.25,20.42,4.82,92.2407,1.31,99.5687,115.672,43.75463573,28.63892254,5.6016,31.4393,10/22/24 9:31,10/22/24 11:18,binary
3269,1235,1632-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,2882.3568,56.2836,15.81,38.23,49.34,53.93,55.64,54.25,50.52,44.32,36.63,26.17,0.11,68.1384,1.21,99.3369,109.6368,59.03624347,53.33137476,24.5804,26.5423,10/22/24 9:31,10/22/24 11:18,binary
3270,1235,1633-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,8063.706,88.3252,11.49,79.16,86.01,88.11,85.9,78,68.09,59.34,49.01,23.5,2.53,123.4234,1.4,153.3286,137.4536,32.90524292,51.7255171,25.7955,4.9658,10/22/24 9:31,10/22/24 11:18,binary
3271,1235,1634-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,5093.6818,62.7308,9.15,54.98,61.12,61.76,57.35,52.29,47.02,39.92,27.22,15.17,0.32,115.0244,1.83,134.4641,103.6673,26.43086927,32.75215765,6.7035,60.2854,10/22/24 9:31,10/22/24 11:18,binary
3272,1235,1635-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2798.2347,54.5454,7.79,44.75,50.97,52.02,50.86,46.86,41.38,34.12,23.9,11.9,0.11,74.5524,1.37,63.6456,126.3044,43.43777508,34.61597931,9.7464,5.7547,10/22/24 9:31,10/22/24 11:18,binary
3273,1235,1636-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,5137.5287,64.995,6.61,49.98,55.96,57.12,57.96,56.91,53.76,46.41,32.13,22.47,0.84,112.455,1.73,181.7912,143.3029,39.30764812,33.4574743,31.6307,64.6726,10/22/24 9:31,10/22/24 11:18,binary
3274,1235,1637-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2779.2741,55.1772,11.79,46.44,53.07,55.07,53.07,48.33,41.28,32.85,22.64,12.21,0.21,72.3411,1.31,84.0255,75.5764,38.01894259,37.69424047,6.4976,22.032,10/22/24 9:31,10/22/24 11:18,binary
3275,1235,1638-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,3495.7298,52.815,7.14,46.83,51.87,51.87,48.72,43.68,37.38,31.71,26.56,19.63,0.73,92.4,1.75,75.0913,75.852,51.92721813,20.95577673,28.9406,27.0002,10/22/24 9:31,10/22/24 11:18,binary
3276,1235,1639-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,3895.1661,64.8956,9.49,53.25,61.88,64.9,63.82,59.94,52.5,43.34,31.48,15.63,0.22,83.3294,1.28,125.11,101.3221,36.86989765,48.46822926,2.2428,32.4338,10/22/24 9:31,10/22/24 11:18,binary
3277,1235,1640-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,5307.8823,69.55,16.05,65.16,69.23,68.05,63.45,57.78,52.11,45.8,38.73,24.29,0.75,102.934,1.48,75.7695,60.7484,48.48932491,40.16958004,63.748,0.3206,10/22/24 9:31,10/22/24 11:18,binary
3278,1235,1641-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,1361.3582,37.8378,15.42,32.45,36.98,37.3,34.39,29.21,22.31,16.06,10.89,7.55,0.32,56.3794,1.49,31.4692,43.7873,19.65382406,33.21525149,0.0232,20.0808,10/22/24 9:31,10/22/24 11:18,binary
3279,1235,1642-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,3380.0064,64.821,12.44,59.02,63.87,64.08,61.13,55.44,46.8,36.78,24.03,11.38,0.74,75.5718,1.17,79.8749,55.2459,28.71507753,41.0090869,4.1548,27.0508,10/22/24 9:31,10/22/24 11:18,binary
3280,1235,1643-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,2237.2395,50.7529,9.34,41.74,49.89,50.32,46.68,40.02,33.8,24.89,16.63,9.55,1.07,68.1355,1.34,89.3546,74.4449,31.293039,27.45674228,10.9722,13.3439,10/22/24 9:31,10/22/24 11:18,binary
3281,1235,1644-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,7864.6219,85.3268,16.36,79.09,84.47,84.25,80.05,71.77,60.69,46.27,28.3,15.6,0.22,134.2848,1.57,123.8241,136.7218,24.93842766,23.74949449,80.8938,6.5993,10/22/24 9:31,10/22/24 11:18,binary
3282,1235,1645-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,3088.6243,58.6931,7.4,51.93,58.16,57.51,53.76,46.25,36.8,28.54,21.67,11.7,0.21,79.7239,1.36,96.6656,62.2408,35.53767779,34.89496363,1.2319,28.8638,10/22/24 9:31,10/22/24 11:18,binary
3283,1235,1646-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,2472.4213,47.957,10.01,41.11,45.64,46.27,44.58,41.21,35.63,28.67,21.5,10.01,0.21,74.6232,1.56,59.8562,63.6777,36.62574097,34.95797636,7.2987,0.3222,10/22/24 9:31,10/22/24 11:18,binary
3284,1235,1647-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1215.0322,33.18,6.72,26.25,30.87,32.66,32.45,31.18,28.35,24.46,18.59,9.87,0.1,49.77,1.5,42.2588,32.8986,47.52082791,37.34934904,9.713,1.2238,10/22/24 9:31,10/22/24 11:18,binary
3285,1235,1648-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,3215.9977,59.29,17.03,55.73,59.07,58.75,56.6,53.25,48.08,41.07,33.42,21.02,0.32,71.687,1.21,52.6192,41.2307,51.2344801,52.86907555,8.2973,10.1799,10/22/24 9:31,10/22/24 11:18,binary
3286,1235,1649-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,3589.2243,63.602,16.49,55.09,61.88,62.31,58.1,51.53,46.46,41.4,34.39,15.74,0.86,79.233,1.25,100.9386,56.3495,50.07473038,46.6500394,17.6521,0.093,10/22/24 9:31,10/22/24 11:18,binary
3287,1235,1650-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,948,1,1393.4294,33.127,14.14,26.16,29.96,30.7,29.43,26.27,22.68,19.83,15.93,10.97,0.21,62.456,1.89,32.3334,36.1622,54.25754903,4.214178523,15.2596,13.9685,10/22/24 9:31,10/22/24 11:18,binary
3288,1235,1651-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,4300.7567,69.7466,16.71,61.23,68.45,69.1,64.79,56.6,47.32,37.62,23.5,12.83,0.11,91.8456,1.32,109.8402,82.7636,19.06454743,42.58666357,38.7555,4.567,10/22/24 9:31,10/22/24 11:18,binary
3289,1235,1652-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,2243.0838,50.4866,11.49,41.53,45.43,48.17,47.85,44.27,38.58,31.94,22.77,12.33,0.63,63.9778,1.27,50.0134,74.0759,41.56013031,46.718358,12.3756,2.7995,10/22/24 9:31,10/22/24 11:18,binary
3290,12XX,1653-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,1379.1312,39.9196,15.92,34.86,38.95,39.7,38.31,35.08,29.37,22.06,15.17,7.96,0.32,49.7112,1.25,34.5017,21.6851,36.62132749,40.40945681,0.5326,10.8021,10/22/24 9:31,10/22/24 11:18,binary
3291,12XX,1654-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,1113.26,38.3656,14.02,34.04,37.21,38.15,36.68,32.99,27.09,20.66,14.44,9.28,0.11,41.8438,1.09,19.0411,27.0064,59.11505467,7.125016349,17.808,0.511,10/22/24 9:31,10/22/24 11:18,binary
3292,12XX,1655-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,4467.8295,72.8728,13.48,55.84,66.62,71.9,72.55,69.53,64.03,55.73,44.09,28.46,0.32,81.4968,1.12,147.9101,138.8574,50.34917743,60.28423241,6.1242,52.0033,10/22/24 9:31,10/22/24 11:18,binary
3293,12XX,1656-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,1090.2352,34.374,16.52,27.95,33.05,34.37,33.35,29.99,25.4,20.5,14.99,8.87,0.82,45.288,1.32,36.2892,29.2144,46.18526082,28.7798063,3.194,8.1255,10/22/24 9:31,10/22/24 11:18,binary
3294,12XX,1657-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2682.948,48.3128,31.96,42.44,46.95,48.21,46.53,44.02,40.14,33.85,24.21,12.16,1.36,74.8272,1.55,54.9591,45.4259,38.59846376,34.7212802,0.1208,18.77,10/22/24 9:31,10/22/24 11:18,binary
3295,12XX,1658-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,2920.6114,44.7688,18.72,37.24,40.69,42.05,43.3,44.14,43.2,38.7,28.87,11.09,0.1,85.1444,1.9,73.8528,49.6619,27.26588203,45.65353568,0.0109,19.5956,10/22/24 9:31,10/22/24 11:18,binary
3296,12XX,1659-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,5944.1079,77.5459,36.38,64.1,75.71,77.24,76.63,73.88,67.25,53.7,36.89,20.89,0.1,104.2437,1.34,186.5727,154.7677,50.36563093,31.37300514,42.957,4.8907,10/22/24 9:31,10/22/24 11:18,binary
3297,12XX,1660-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,1128.0445,35.7732,18.51,29.18,34.62,34.73,32.64,28.97,24.69,19.14,12.55,6.17,1.05,48.3252,1.35,35.8432,35.1102,21.39981013,36.11934085,2.4727,0.2735,10/22/24 9:31,10/22/24 11:18,binary
3298,12XX,1661-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,7022.2797,73.4699,31.79,60.02,66.54,71.02,73.16,67.66,57.98,47.79,38.01,25.37,1.63,132.0624,1.8,165.2344,177.7155,25.55996517,46.48261858,22.0444,44.9714,10/22/24 9:31,10/22/24 11:18,binary
3299,12XX,1662-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,3034.6204,57.5735,22.21,42.39,51.05,54.41,53.29,48.81,41.47,34.03,25.07,13.04,1.12,80.0934,1.39,133.0452,93.8678,44.3097228,28.35496179,9.5737,3.4577,10/22/24 9:31,10/22/24 11:18,binary
3300,12XX,1663-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,6593.2957,71.91,34.99,56.71,67.83,71.3,68.75,63.04,56.51,49.57,42.02,28.46,0.2,124.848,1.74,219.2851,175.3698,8.130102354,59.51941879,34.6037,53.0812,10/22/24 9:31,10/22/24 11:18,binary
3301,12XX,1664-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,5727.8487,75.4008,8.44,67.5,73.59,74.97,72.62,69.31,64.61,57.14,44.75,27.87,0.11,98.79,1.31,126.6435,97.1584,55.45756081,44.80577776,38.3934,25.6298,10/22/24 9:31,10/22/24 11:18,binary
3302,12XX,1665-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,3328.1564,59.568,24.89,47.84,57.63,58.96,55.9,50.49,44.17,36.62,26.62,14.48,2.35,81.09,1.36,118.1478,117.2843,43.13737905,13.71734632,0.9676,0.645,10/22/24 9:31,10/22/24 11:18,binary
3303,12XX,1666-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,7577.172,89.3091,32.67,67.74,82.61,88.37,88.16,83.13,75.28,63.45,47.85,26.7,0.42,117.264,1.31,237.965,311.5755,57.68628541,26.17965937,77.0087,9.1095,10/22/24 9:31,10/22/24 11:18,binary
3304,12XX,1667-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,3849.1367,59.058,25.7,51.31,58.14,58.45,53.55,46.72,37.03,27.34,21.52,12.04,0.51,99.348,1.68,70.6744,126.0861,33.69006753,24.77514057,2.4866,34.8638,10/22/24 9:31,10/22/24 11:18,binary
3305,12XX,1668-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,2229.13,48.2667,20.1,35.7,44.5,47.95,46.8,42.19,36.23,30.26,21.88,12.15,0.52,67.1127,1.39,89.9768,71.6153,47.90191047,27.22867918,20.806,0.0877,10/22/24 9:31,10/22/24 11:18,binary
3306,12XX,1669-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,2188.2212,51.2557,23.74,37.09,45.96,50.24,51.15,49.12,44.84,37.91,27.72,11.82,0.31,59.2039,1.16,88.3749,67.6908,52.68190462,43.09084757,7.8292,2.6271,10/22/24 9:31,10/22/24 11:18,binary
3307,12XX,1670-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,9028.8293,91.4043,30.67,66.23,83.86,90.79,88.45,82.54,75.92,66.44,54.92,38.93,1.02,134.508,1.47,366.7595,346.5738,52.50195683,43.17947567,122.0282,12.6265,10/22/24 9:31,10/22/24 11:18,binary
3308,12XX,1671-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,2560.5925,55.7518,27.09,44.98,52.72,55.44,55.33,53.03,48.64,41.63,30.75,17.15,0.21,61.2956,1.1,94.4332,63.59,51.45881638,53.27589283,14.2673,12.3854,10/22/24 9:31,10/22/24 11:18,binary
3309,12XX,1672-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,6387.4005,74.766,20.2,50.69,66.81,73.75,74.05,68.34,61.2,51.51,39.78,22.34,1.94,120.462,1.61,235.4737,294.5789,42.79740184,37.11165056,50.2409,2.5802,10/22/24 9:31,10/22/24 11:18,binary
3310,12XX,1673-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,6521.9139,95.3898,7.9,82.8,89.52,93.15,92.19,87.81,80.24,68.71,51.86,29.34,0.21,92.7223,0.97,185.5737,109.7959,47.93067251,61.21529327,9.2331,23.7603,10/22/24 9:31,10/22/24 11:18,binary
3311,12XX,1674-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,3788.7504,67.3221,24.81,49.31,62.09,66.69,66.48,62.61,56.22,46.91,35.49,19.47,0.21,78.525,1.17,132.8715,147.9115,48.57633437,49.99794209,25.5197,0.9318,10/22/24 9:31,10/22/24 11:18,binary
3313,12XX,1676-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,5492.5662,69.7302,7.01,61.67,67.95,68.89,65.12,59.47,53.61,47.95,39.79,23.03,0.42,107.841,1.55,118.7523,133.0907,41.50395996,47.00955381,14.5138,15.4017,10/22/24 9:31,10/22/24 11:18,binary
3314,12XX,1677-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,7191.3905,84.252,22.34,61.51,74.66,81.6,83.03,78.95,70.79,59.87,46.21,29.48,0.2,117.912,1.4,217.2979,260.8699,49.55126127,42.91452054,13.2963,67.3867,10/22/24 9:31,10/22/24 11:18,binary
3315,12XX,1678-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,5729.5722,70.0053,33.22,53.6,67.87,69.5,66.74,61.75,55.03,48.81,43.1,33.93,0.31,109.4406,1.56,192.7717,180.4879,4.322277059,65.36065415,30.1955,104.7187,10/22/24 9:31,10/22/24 11:18,binary
3316,12XX,1679-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,10281.9379,96.0884,5.04,78.57,93.47,95.98,95.25,89.79,81.82,73.74,63.46,48.99,0.1,137.2092,1.43,332.046,308.9046,49.06751957,56.68577403,138.7826,116.5765,10/22/24 9:31,10/22/24 11:18,binary
3317,12XX,1680-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,3684.2934,49.162,21.34,41.63,46.97,45.92,43.2,39.85,37.87,35.04,29.6,21.76,0.21,103.1356,2.1,112.0484,69.5748,36.28526713,41.94711749,12.4839,40.4604,10/22/24 9:31,10/22/24 11:18,binary
3318,12XX,1681-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,1470.1478,40.4142,10.78,25.44,35.07,39.16,40.1,38.53,35.18,29.94,21.88,12.04,0.31,51.8265,1.28,80.681,69.6422,49.03771062,45,9.537,2.0499,10/22/24 9:31,10/22/24 11:18,binary
3319,12XX,1682-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,5409.3832,84.1694,25.98,63.18,77.75,83.76,82.95,75.61,64.4,52.38,39.54,23.84,0.61,92.6271,1.1,214.027,222.9673,51.76035326,45.39243071,20.7257,29.8113,10/22/24 9:31,10/22/24 11:18,binary
3320,12XX,1683-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,1627.6309,37.3973,24.46,33.32,35.77,35.97,34.03,30.88,27.21,20.79,13.86,8.36,0.41,63.8913,1.71,32.5838,29.7283,30.11373315,27.47443163,16.5515,0.135,10/22/24 9:31,10/22/24 11:18,binary
3321,12XX,1684-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,2209.8678,53.8272,8.22,49.56,52.97,53.4,51.16,45.6,36.95,26.27,19.12,12.18,5.02,60.2352,1.12,59.8143,31.7892,27.57456396,31.8907918,0.7072,7.0034,10/22/24 9:31,10/22/24 11:18,binary
3322,12XX,1685-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,10368.0002,105.2147,10.07,82.87,98.82,104.8,103.43,97.98,89.27,76.58,57.9,27.06,0.21,134.0622,1.27,294.0602,352.1613,53.33137476,30.46554492,72.4724,1.1004,10/22/24 9:31,10/22/24 11:18,binary
3323,12XX,1686-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,2384.3656,53.2287,6.53,34.49,46.48,51.52,52.91,50.34,43.27,31.7,20.67,12.53,0.64,67.1517,1.26,121.2422,106.2848,28.81079374,40.36453657,7.6508,28.699,10/22/24 9:31,10/22/24 11:18,binary
3324,12XX,1687-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3619.977,60.9936,4.82,48.52,58.27,60.68,57.74,51.56,43.07,33.22,22.32,14.36,0.21,89.1848,1.46,129.3363,138.606,45,14.82647997,59.1986,1.5596,10/22/24 9:31,10/22/24 11:18,binary
3325,12XX,1688-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1615.6162,41.0816,7.13,36.37,39.4,40.24,39.4,36.89,33.12,28.61,21.69,12.26,0.31,53.5528,1.3,35.8926,26.0737,42.44710185,47.02136494,5.9638,2.4822,10/22/24 9:31,10/22/24 11:18,binary
3326,12XX,1689-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,938,1,2862.8217,57.564,7.36,50.53,55.97,57.46,56.18,52.87,48.5,42.64,33.47,22.28,0.32,64.8128,1.13,78.204,50.6019,44.40319055,61.54676082,2.1932,58.4087,10/22/24 9:31,10/22/24 11:18,binary
3327,12XX,1690-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,3190.0803,56.6577,8.43,49.83,55.16,56.55,55.06,52.39,47.69,40.87,31.69,17.61,0.21,74.7967,1.32,80.605,57.9491,39.09385889,55.99250758,0.0114,29.8284,10/22/24 9:31,10/22/24 11:18,binary
3328,12XX,1691-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,4034.5792,60.1953,8.58,52.58,58.91,59.87,57.73,52.47,46.14,38.41,30.15,21.57,0.11,92.0634,1.53,108.271,97.4485,52.41585537,27.72405624,40.8146,18.3292,10/22/24 9:31,10/22/24 11:18,binary
